dataset_name;mu;T;e0_type;inv_mi_budget;privacy_aware;train_loss;final_train_loss;test_acc
mnist_0_vs_7;0.1;50;exact;None;False;[0.3183627596805792, 0.2157657443811168, 0.17004412201025687, 0.15167227006822942, 0.15296993716136242, 0.19193631336226602, 0.5145979864149723, 1.896908103003014, 2.613018815243822, 1.1049557326305264, 0.6689200833934592, 0.4330005197261045, 0.28820570594998857, 0.20769690407394423, 0.16781410071239405, 0.15234800703201473, 0.14720748211567525, 0.145136622434282, 0.14485279369600407, 0.1514277071177908, 0.2023558020970569, 0.621779195054075, 2.1478653099193963, 2.459049641650199, 1.0551431958323976, 0.6611491107910411, 0.4302662630969991, 0.28757444592633874, 0.20748669542044312, 0.16904407820420603, 0.15414458910379664, 0.14895834071578024, 0.1476097602924824, 0.1531570039352637, 0.20019738713531582, 0.5290953699217773, 2.191145788015194, 1.392865168531583, 0.7078501413359846, 0.43962195783460634, 0.28768280188080836, 0.2065838346480433, 0.16574901498240208, 0.15083664034941152, 0.14642641295384068, 0.1456753613824759, 0.1530715180529228, 0.2162285335436202, 0.6863170763601829, 2.2338326409604745];2.2338326409604745;0.548804759979248
16250.0
mnist_0_vs_7;0.1;50;exact;1;True;[0.6458853643737421, 0.6036440007433598, 0.5649953835039955, 0.5283116730822501, 0.49869163747684947, 0.4415938933500179, 0.40339845315016737, 0.37201650522050117, 0.3466952250619329, 0.32791772753260506, 0.31319298604785856, 0.2942354815371262, 0.2769082472180635, 0.26156065759579405, 0.2490255716743663, 0.23580391527010836, 0.22160869705480213, 0.21454246524477033, 0.2081303353434622, 0.2018311696033253, 0.19733429105825467, 0.1933684642133926, 0.18884040814587894, 0.18405244765138368, 0.17968369147028246, 0.1765680514538916, 0.17467345025125952, 0.1724523263738364, 0.1694830809163655, 0.1675536956155163, 0.1667612979938447, 0.16571169454210805, 0.16500094677033134, 0.16409531876285044, 0.16327728059391405, 0.1624353998418684, 0.1623226598932213, 0.16209103342521303, 0.16097450262496976, 0.15973246203649366, 0.15970868905880026, 0.1590395917892245, 0.15837123473363662, 0.15826544251240265, 0.1576577808733532, 0.156797532360833, 0.15674843411159217, 0.15698174724677827, 0.15656991446292706, 0.15596318262748882];0.15596318262748882;0.9935259222984314
16250.0
mnist_0_vs_7;0.1;50;exact;1;False;[1.4252465105260967, 1.147400495593729, 1.081084228579175, 0.9545168497568852, 0.8870870791868157, 0.9585384705126216, 1.0305128624750524, 1.1133928945644584, 1.2194164253996973, 2.018513933697534, 3.782110388123374, 4.14841118069603, 3.5126697858651825, 2.5819457852850975, 1.901650601991105, 1.6095478546340019, 1.5209410045099618, 1.3579893265633587, 1.3369763533601144, 1.4882757933055473, 1.6142991334322803, 1.6158559473979155, 1.8123778688887002, 2.532251542108315, 5.069018378520241, 4.051012086426636, 3.2747143892648185, 2.236774676849575, 1.6846011454040424, 1.3157373439837556, 1.2292229247773434, 1.4126540740310816, 1.867506191747009, 3.191390680896177, 3.4483918161925544, 3.0433152969433652, 2.203115015712683, 1.7785887833220047, 1.5654362245646667, 1.6630113390800034, 2.4482275645496427, 4.871092237993264, 3.9765748206028095, 3.561025202369092, 3.233421416831152, 2.666071777956961, 2.1916972982717313, 1.9036631527926149, 1.708655775484658, 1.3748958629848858];1.3748958629848858;0.9810757040977478
32500.0
mnist_0_vs_7;0.1;50;exact;2;True;[0.6829123660134568, 0.6610830284518773, 0.6435744687821163, 0.6256829470412307, 0.6125417262276726, 0.5880950788160135, 0.5665192095947114, 0.53984709521987, 0.5240687904379415, 0.48557528991955384, 0.46661038920574355, 0.43440170829911223, 0.4253414811172506, 0.40158025589065166, 0.3832639110974512, 0.3644018097441517, 0.3515002890520567, 0.34146477407449116, 0.32520732348149933, 0.3123590076184117, 0.3016828255552248, 0.2889192906828571, 0.2786550109563251, 0.2705196775746261, 0.26372907892419467, 0.25504796214686126, 0.24871222071667365, 0.23892384246563997, 0.2327979136900467, 0.22540426858509194, 0.2199141222798433, 0.21429953577846012, 0.20887481052563733, 0.2058918309989231, 0.20024537766419587, 0.19623857859894828, 0.19061808985470918, 0.188663036307765, 0.1858166207616579, 0.18375926527661351, 0.18062982496190044, 0.1784123366112233, 0.17692521071288708, 0.17581835692670394, 0.17468444217948775, 0.1741783897317653, 0.17355878922991225, 0.17269752316515224, 0.17145609217823504, 0.17062020532046135];0.17062020532046135;0.9915338754653931
32500.0
mnist_0_vs_7;0.1;50;exact;2;False;[3.1973118590400307, 2.64724619587297, 2.472874051251711, 3.1629531246597256, 3.3873926318647594, 3.8870772305645005, 4.061236415163922, 4.630479674460549, 5.958647467351011, 7.4511569533788595, 7.017560092646136, 5.453169541527359, 4.083508495854448, 3.117460949023371, 2.499295972935261, 2.323162544103991, 2.2740736417111407, 1.9034869783918567, 2.363021392753865, 3.044223684904182, 6.9477528142652325, 9.09500631838132, 8.212793626769827, 7.777394530116408, 6.634172470090744, 5.744527723569082, 5.232439496561892, 4.945918295333286, 4.080062402458862, 3.526971919990501, 3.2378965504016834, 3.011011370442475, 3.311337790562948, 3.743791246639785, 3.7085358941112645, 3.901366371685481, 3.6088373173519814, 3.3144123395941736, 3.6598392006128053, 3.9883556258930186, 3.7664041634678145, 3.146862466557832, 3.5049445178557224, 5.174450477962137, 6.584449578693285, 7.112184377126869, 6.906625471549387, 5.638436733345998, 4.585397836403717, 3.5714464342938754];3.5714464342938754;0.9815737009048462
65000.0
