dataset_name,mu,T,use_e0,inverse_mi_budget,privacy_aware,train_loss_list,final_train_loss,test_acc
bank,1.0,50,exact,2,True,"[0.6905010479727409, 0.6880178381840208, 0.6869202751518105, 0.6842954059658547, 0.6835814093569885, 0.6834903765513454, 0.6829740152675257, 0.6827730222205172, 0.6830780248058095, 0.6823770370039415, 0.6824913996253407, 0.6824965717008624, 0.6834212162216318, 0.6825796940169551, 0.6813551087277255, 0.6805611522469209, 0.6800785062335973, 0.6793226075412098, 0.6788677111382819, 0.6791569794250903, 0.6789832526205335, 0.6788973512602201, 0.6784198860376063, 0.678479170879001, 0.6785831519886796, 0.6782595865680339, 0.6781707426559153, 0.6782242981844916, 0.6783101293795273, 0.6780856645854209, 0.6780568452458554, 0.6779307080134257, 0.6779720243397254, 0.6779009959524648, 0.6782934274764085, 0.6780603949086981, 0.6781335297126643, 0.6784837932553814, 0.678392683472958, 0.6784934980783027, 0.6783565584282175, 0.6781194729641769, 0.6781308468614515, 0.6786045700303913, 0.6782708406958654, 0.6786993754705795, 0.6791448199577738, 0.6784417764278495, 0.6780015315032034, 0.6780051745341655]",0.6780051745341655,0.729182779788971
bank,1.0,50,exact,2,True,"[0.6932013845142334, 0.6927577242840451, 0.6922181211382679, 0.6909219380386357, 0.6887317719622412, 0.6882779086536689, 0.6877748679292958, 0.6859644481367664, 0.6856177321206236, 0.6841584880123908, 0.6818727057579292, 0.6814984028863305, 0.6810327590168315, 0.6812611566767375, 0.681032374742262, 0.6801540035575552, 0.6797949616858152, 0.6800033533490436, 0.680030986158279, 0.679603753416382, 0.679620046410875, 0.6801904810270375, 0.6791087378701156, 0.6791553828906914, 0.6787433290201297, 0.6790698260553998, 0.6788713864557194, 0.6791645196678415, 0.679013955124361, 0.678362795267539, 0.6781760313369106, 0.6782233305597245, 0.6783448569716417, 0.6782770998792619, 0.6785997330282683, 0.6788600982278081, 0.6789072611203042, 0.6792767900435723, 0.6801451029284974, 0.6798182807512563, 0.678811766716133, 0.6786034286282576, 0.6781871407444311, 0.6778360389557437, 0.6777119253813897, 0.6777046548994826, 0.6777615095780778, 0.677836108292853, 0.6778067493800172, 0.6777355030998753]",0.6777355030998753,0.7190091609954834
bank,1.0,50,exact,2,True,"[0.6909226932680564, 0.689041531225143, 0.6886732167889741, 0.6897800326156891, 0.6880201996221602, 0.6868679797438209, 0.6857338549789316, 0.6869006897329193, 0.6867291900134257, 0.6868211444969212, 0.6860952010037976, 0.6852254278039869, 0.6824227264486278, 0.6816910029566363, 0.6814106691311728, 0.681176537980533, 0.6807290014124964, 0.6805141466255221, 0.6807689840956395, 0.6797867671274398, 0.6792326115149621, 0.6791327987665992, 0.6789590280174953, 0.6790705945350252, 0.6793348585320924, 0.6798054210395961, 0.6795270899573814, 0.6788150846426828, 0.6786821354296622, 0.678420034796762, 0.6783745331634715, 0.6781049270141538, 0.6779926979689038, 0.6781286992641019, 0.6784977278259152, 0.6784466080898157, 0.6782282264333017, 0.6784515867831528, 0.6782759205644054, 0.6784087530222696, 0.6782685058746739, 0.6781035699219374, 0.6780446525200863, 0.6780684774555922, 0.6782596485113022, 0.6782160398746192, 0.6778842417554439, 0.6778869561960629, 0.6780189602566261, 0.6780151938914263]",0.6780151938914263,0.7056286334991455
bank,1.0,50,exact,2,True,"[0.6915578950031529, 0.6909836033302463, 0.6896858233793308, 0.6883696453590253, 0.6863386388502382, 0.6855721885801241, 0.6853382444523781, 0.6850998323085822, 0.685764817585942, 0.6842552201838271, 0.6833490392149901, 0.6826880364941809, 0.6821266283986605, 0.6817221989185425, 0.6808819072524199, 0.6806238042032595, 0.6800931839305357, 0.6794781880212828, 0.6794773861680778, 0.6796231132818533, 0.6796869618199932, 0.6797988539916244, 0.6795591378805739, 0.6791882158357164, 0.6791148959049585, 0.6789173059083158, 0.6792574132268041, 0.6790571628795665, 0.678789594361577, 0.6787882586600933, 0.6790830931658373, 0.6791942258154694, 0.6791728658463, 0.6789252921272643, 0.6786585100112169, 0.6787713739296343, 0.6786178570705764, 0.6786543414263821, 0.6787111479918924, 0.6786313049946546, 0.6789025505898857, 0.6786828825408477, 0.6785903849395254, 0.6784374192549462, 0.6785831248313762, 0.6787275987177921, 0.6784721176464927, 0.6783273784618206, 0.6783503822932815, 0.6783090221375235]",0.6783090221375235,0.6880459785461426
bank,1.0,50,exact,2,False,"[0.6904477856916866, 0.7003447543268351, 0.7036131308618138, 0.7039409879244786, 0.704157318343409, 0.7058520472311329, 0.6996611563421454, 0.6963131721559171, 0.6973041249775367, 0.6942964014108332, 0.7013414232009794, 0.6980053892926055, 0.6994808166628275, 0.7087013802446589, 0.7123170431389738, 0.7160904377917459, 0.7107192848169479, 0.7066450257943462, 0.7098412111806103, 0.7043008416731209, 0.7100350048200301, 0.7074121439601573, 0.700174742769633, 0.7016372182065442, 0.7029153118429576, 0.7088359102128425, 0.7110877721815303, 0.7087625534843665, 0.7082377518254361, 0.6969630850552299, 0.7011955588966714, 0.695178336426908, 0.6941551377481976, 0.6954201771536949, 0.705772453820602, 0.6998713146014097, 0.7033022229561726, 0.7013248545423255, 0.7094138828756624, 0.7031792299999826, 0.7050229768953802, 0.7000766153815903, 0.7018862673484851, 0.7012474014666754, 0.6994073067552922, 0.7001798405360359, 0.6958078950635707, 0.6971017706673904, 0.700579780482629, 0.7046316438525153]",0.7046316438525153,0.6264513731002808
bank,1.0,50,exact,2,False,"[0.6944898479314436, 0.6999472367031285, 0.6932451984623712, 0.696627789610837, 0.7012209291351894, 0.7039957217345401, 0.7081685843260761, 0.7108797508059372, 0.7079857222528929, 0.7052993988909293, 0.707600674070143, 0.7051021909849453, 0.7019549104229146, 0.7038513759285903, 0.702990102281591, 0.7030878504673428, 0.7017039067244331, 0.7047486306541448, 0.7114120271924489, 0.7111883842927682, 0.7136201708541297, 0.7059462747520957, 0.7152517686774971, 0.708912225643985, 0.7065675745967442, 0.7014378029034174, 0.704828694485748, 0.7085917083021092, 0.7154548080525669, 0.7139055402295544, 0.7114121740218096, 0.7095413500482142, 0.7066513369610132, 0.7059421995603135, 0.7033870216801077, 0.702926364681419, 0.7049139707077519, 0.7053700850343607, 0.7032903032659346, 0.7018550113628237, 0.7011025837361746, 0.7023982281208458, 0.6962992616349837, 0.6958736749967329, 0.69594775010615, 0.6999911042896105, 0.6987736228365589, 0.6989710118494248, 0.7056041687500216, 0.7042050754908797]",0.7042050754908797,0.6404954195022583
bank,1.0,50,exact,2,False,"[0.6953630445137335, 0.7016737970824317, 0.7021241683791613, 0.7078374296987815, 0.702230326950513, 0.7042008099581705, 0.6996632098776178, 0.6978849455259263, 0.6954012355303859, 0.7010871135808259, 0.7032075656713985, 0.7096114555907609, 0.6984178193545181, 0.7015647438076247, 0.7131861952929928, 0.7094908449916919, 0.7095932933007578, 0.7123341221597741, 0.7091005657837575, 0.7072551712114166, 0.7019027040389645, 0.7015010083608377, 0.7103305202634727, 0.7107520278747512, 0.7058341578029794, 0.7102297674586926, 0.7069363217313449, 0.7067152415188009, 0.7085622286671094, 0.707481770425261, 0.7058789003640413, 0.7027049882491401, 0.6967023403672545, 0.7072724216691083, 0.7035448409840185, 0.7039280846843968, 0.6992888880333195, 0.6966081639061193, 0.7002888125292484, 0.6993154332448217, 0.703959636405092, 0.704342650090386, 0.706313152276167, 0.7139675513199837, 0.7073004237557985, 0.7030418565814234, 0.7000205195245305, 0.7022033493772213, 0.7068981781059165, 0.7126190183535712]",0.7126190183535712,0.6777617931365967
bank,1.0,50,exact,2,False,"[0.6869204992666723, 0.6899101877093853, 0.6925104015142556, 0.6908511031306848, 0.6944677906505223, 0.6971276402581462, 0.6956108518851676, 0.6960734468061003, 0.6934359206562721, 0.7008006564886102, 0.7037365931398042, 0.7044190989709023, 0.7064356222617154, 0.7037887975985027, 0.7103580038281625, 0.7095729745655479, 0.7057770413413209, 0.7041572628881245, 0.7051699643899316, 0.7052911547716545, 0.6968573565402566, 0.7033904761225944, 0.7012444960164896, 0.7066393345004838, 0.7071390933435571, 0.7051996692972313, 0.7113019177648141, 0.7142595885693379, 0.7134558475200947, 0.7108297157441896, 0.7099222055719747, 0.7131408046082588, 0.7031045942758571, 0.704811852226074, 0.7072471880199647, 0.7151354560211485, 0.7185478248985717, 0.7201481510194583, 0.7196768630629151, 0.709724216358369, 0.7030747487399336, 0.7086135227834025, 0.7081333750461387, 0.7073500300066304, 0.7034645865218896, 0.7046277421918643, 0.7041151399950256, 0.7105567579180634, 0.7015633374556405, 0.6999353233159997]",0.6999353233159997,0.6208117008209229
bank,1.0,50,exact,2,False,"[0.6878981098210667, 0.6905258379941729, 0.6930532024129984, 0.6956818749784334, 0.7036278406443356, 0.7005733178180265, 0.7004477381993368, 0.7019024404646661, 0.7057821899891863, 0.7093193407669891, 0.7077994010357589, 0.7004519305797619, 0.706444654672922, 0.7055712756492927, 0.6921519159450722, 0.6934485990939376, 0.6970029385085912, 0.6988654939323244, 0.7004839334335533, 0.7064222013749597, 0.7080186797365471, 0.7051037936830409, 0.7001153176817798, 0.70442822024317, 0.7066454220911749, 0.7046516153517222, 0.6989474902415528, 0.6987149627664274, 0.6964964116681576, 0.6973350159736373, 0.7029178861961367, 0.6997765562251392, 0.7028823317581616, 0.7100865016136328, 0.7154861571740381, 0.7117152809000342, 0.7116750809867955, 0.7201578518730902, 0.7144619810498529, 0.7115828557097714, 0.7131308572892109, 0.6996049777759056, 0.7032361518417507, 0.7022659411561212, 0.7072731010594282, 0.7002622784716621, 0.7001122182368573, 0.7055250243377853, 0.7063911339665765, 0.7051171907037954]",0.7051171907037954,0.6128497123718262
bank,1.0,50,exact,2,False,"[0.6929562016404597, 0.689401370696594, 0.689677759530306, 0.688955805943091, 0.7000285732228485, 0.7090043366474, 0.7058424028687398, 0.7081649028891732, 0.7092818474795206, 0.7080560110287087, 0.710040809672309, 0.7124553103450513, 0.7040168485837057, 0.7051882703902095, 0.7023862527349891, 0.7007741734715864, 0.7033960520595248, 0.6993116024769552, 0.701664639691785, 0.6958016793776373, 0.7014534244298449, 0.6951522652111137, 0.7024181954634675, 0.7057537577821975, 0.7012465018458873, 0.7043377650357048, 0.7019951984923313, 0.7006465273312311, 0.6953504706965288, 0.6967433475482143, 0.6950248811297399, 0.6992487509908162, 0.6951642047362664, 0.6982530791197644, 0.6975860470721895, 0.6993982657012237, 0.7012638829968996, 0.703834449417629, 0.697756448608001, 0.701252333920154, 0.7032307731071765, 0.705050122136031, 0.7098023692007946, 0.7072949844508276, 0.6997453618557775, 0.7018135983146286, 0.6996024294583489, 0.6970638189336751, 0.6958797375758441, 0.695107521077044]",0.695107521077044,0.6099745631217957
bank,1.0,50,exact,2,False,"[0.6934632975454709, 0.6920468047549702, 0.6954489637240046, 0.6968056570803629, 0.6975819711906254, 0.706601688062332, 0.7055601688355698, 0.7080408051274749, 0.7016566196959212, 0.7044052134372266, 0.7006030175005264, 0.6992826661758156, 0.7047318618115281, 0.709133465034661, 0.7046728114846954, 0.7069638982194708, 0.7015456096313462, 0.7030991574579244, 0.699828267994278, 0.6944012160481866, 0.6954891246094133, 0.7020964965893556, 0.7070352915504898, 0.7092337618211819, 0.7114441608325208, 0.7097315675104614, 0.7060841903139092, 0.6953364501270151, 0.700100284330178, 0.7004479871857453, 0.7035510832501012, 0.699835012038005, 0.7048896201214365, 0.7050728760746968, 0.7072074829292633, 0.7039838138587768, 0.6984076736183344, 0.6964839441612942, 0.7041466299419956, 0.7052005108675137, 0.7040289301217517, 0.6967779214088257, 0.6989765888556878, 0.7028047207457108, 0.6980398903442411, 0.7083034444520213, 0.7089490986154079, 0.7046120530262545, 0.7060028408359642, 0.6987505010879431]",0.6987505010879431,0.5979210734367371
bank,1.0,50,exact,2,False,"[0.6915503087850863, 0.6911229293529032, 0.6971006547681312, 0.7016283507208617, 0.7117340783710202, 0.7093753895474998, 0.7151949415397283, 0.7125061120187173, 0.7116772752461178, 0.7030075496964105, 0.6975285736032721, 0.7016028498911755, 0.7068652808367251, 0.7055138050055803, 0.7027025088115768, 0.7042502117540437, 0.7094796546698561, 0.7030616574426904, 0.6985634555822497, 0.7035248838146106, 0.7093421544172576, 0.7085672965835212, 0.7040009328122605, 0.7101827595168193, 0.7170131180590165, 0.7089178483850742, 0.7039298375135172, 0.6965684018891115, 0.6994447335957342, 0.7105193398375604, 0.7176295578192264, 0.7174737713444372, 0.7112870919318386, 0.7074717925541467, 0.7062521531733634, 0.7030675417491921, 0.6996323211917641, 0.7018595964415528, 0.6992627676520233, 0.7083394032260646, 0.7178048616629735, 0.7129421824926969, 0.7095148480319171, 0.7085805026501224, 0.7083418852867607, 0.7095914148881377, 0.7082251194201459, 0.7104273917162272, 0.7044871319188535, 0.7057128308309726]",0.7057128308309726,0.6367356181144714
bank,1.0,50,exact,2,False,"[0.6874670565001165, 0.685988492286798, 0.6928852355324465, 0.692371060068695, 0.6963298814245517, 0.7004920632451519, 0.7019285526715251, 0.6981899027605493, 0.6976802035094521, 0.7096568637810567, 0.7081828418606122, 0.7035378763921543, 0.6987270309389243, 0.6965899344073955, 0.7025765494269979, 0.7096029444072062, 0.7025607357165331, 0.7041427289346704, 0.7099195740977837, 0.7182995121400393, 0.7156858216722779, 0.7101386693137219, 0.7152543922238483, 0.7137428859217678, 0.7185627629263838, 0.7129490342969871, 0.7147668085236494, 0.7149505162522889, 0.7101808688131541, 0.7116318623068612, 0.7074614859657378, 0.6998782131522674, 0.7013497418997834, 0.6997067600748395, 0.7019945909269154, 0.7054103332198847, 0.7030415536860932, 0.7086832554721525, 0.7138923528252801, 0.7111028861907087, 0.7100341576062594, 0.7085646071230247, 0.7119184954626974, 0.7097836918960962, 0.7122938755422052, 0.7144806312246477, 0.7039709271732875, 0.7066114205278997, 0.7085024043418162, 0.7065643893700511]",0.7065643893700511,0.6337498426437378
bank,1.0,50,exact,2,False,"[0.6881411790348136, 0.7015677808663572, 0.7022189323537528, 0.7051194436703838, 0.7072996419691155, 0.7052714700824194, 0.7023023377632018, 0.7075718079581197, 0.7137337396009547, 0.7169739137131157, 0.7160515636013618, 0.7075858644980575, 0.7119258744459604, 0.7108403679370991, 0.7100246196134226, 0.7079089177098883, 0.6998656896671993, 0.705757512029578, 0.7034673860982399, 0.7006100885049134, 0.7028441214170162, 0.6980018779547916, 0.6989025161638267, 0.7007827353936844, 0.7035975449199019, 0.7045611779444418, 0.7028225505127086, 0.7005989044901075, 0.6988846152518282, 0.6989617228980376, 0.7047258049175977, 0.7118287359602609, 0.7116344573704811, 0.71035446076894, 0.7094783398486908, 0.7009613237608221, 0.7003302072637948, 0.7096033949814302, 0.706792443656703, 0.7025877847841286, 0.6966872035265905, 0.706739118258533, 0.6992482832209288, 0.6981055942452886, 0.6986643565749593, 0.699564564758255, 0.7006329758425593, 0.7043407761290973, 0.7066905072998271, 0.7065582963894101]",0.7065582963894101,0.676766574382782
bank,1.0,50,exact,1,True,"[0.6915640724866617, 0.6891969845922669, 0.6860768666246229, 0.6858285034886855, 0.6836229119906256, 0.6831111182067824, 0.6818027084511344, 0.6813521516619795, 0.6802470925897355, 0.6796922199036964, 0.6794525625232631, 0.6795119171428752, 0.6792923491857352, 0.6790780041463012, 0.6788734774414938, 0.6789467337452555, 0.6786317256692644, 0.6784666065622745, 0.6782253199054679, 0.6783274858805459, 0.678216834784092, 0.6784199294436792, 0.6784380709469443, 0.6784988122676038, 0.6786097796076547, 0.6786067550615731, 0.6784794915908324, 0.6784384078339089, 0.6785005766839787, 0.6782962576267622, 0.6784934704107571, 0.6781375525064424, 0.677980529527638, 0.6781158502360266, 0.6786468989718913, 0.6787167273851655, 0.6788184104274322, 0.6788611360242403, 0.6782891947622613, 0.6785258776083833, 0.6786941362462611, 0.6785432545558622, 0.6785533324568985, 0.6780132146747048, 0.6779539677904549, 0.677915565047572, 0.6783842310809991, 0.677866968024759, 0.6779508582858682, 0.6780292659788777]",0.6780292659788777,0.6914740800857544
bank,1.0,50,exact,1,True,"[0.691051591316315, 0.6888241379729436, 0.6866542440853199, 0.6870812180912385, 0.6852498468543899, 0.6843820510869647, 0.683270705922514, 0.6835264722793629, 0.6823228037163541, 0.6824523738874244, 0.680983402810007, 0.6805416884115598, 0.6797929670497371, 0.6796772758367164, 0.6791181912195096, 0.6785119691188706, 0.6785861069153492, 0.6789870960032958, 0.6793173714917923, 0.678969797144676, 0.6790631868732319, 0.6791819728928205, 0.6797290650373002, 0.6791917382409968, 0.6787501559912883, 0.6782595298302159, 0.6782105849363412, 0.6783271433004919, 0.6780526908148322, 0.6778113156401173, 0.6778127437178512, 0.6778345157342854, 0.6775725972986396, 0.67759112167245, 0.6775114143806996, 0.6774593536027905, 0.6774399269049179, 0.6774997655783821, 0.6776773865627544, 0.6776445807024647, 0.677664947586342, 0.6775573296585079, 0.6776422078376823, 0.6775988005088821, 0.6775925579931386, 0.6775180454355092, 0.6774919358587557, 0.6774374310750632, 0.6773857477361186, 0.677144395182257]",0.677144395182257,0.7122636437416077
bank,1.0,50,exact,1,True,"[0.6915968594706011, 0.6904928918372725, 0.6870598115315152, 0.6864893162339402, 0.6856338419144891, 0.6850782363746792, 0.6859799127905594, 0.6848558287170552, 0.6840060814409814, 0.6830642051359552, 0.6816687514513262, 0.6813138876091671, 0.6807879429877843, 0.6807175693320524, 0.6806561861164926, 0.68078537896551, 0.6806722018706173, 0.680624402273935, 0.6801270194320708, 0.6798137670081862, 0.6797656061256774, 0.6799230257635305, 0.6793167831717395, 0.679356204786119, 0.6788278927915369, 0.6783337201036118, 0.678190851670355, 0.6780756174353303, 0.6777899673776635, 0.6778474804150005, 0.6776007366428828, 0.6776931226632233, 0.6776593262822996, 0.6774401894811347, 0.677475136409326, 0.677692233008581, 0.6777068870953614, 0.6778201981039748, 0.67746702275916, 0.6773934783053744, 0.6776592056105964, 0.6775790725060108, 0.6780384274264026, 0.6780906320819274, 0.6776319424352596, 0.677677220081478, 0.6777110433111848, 0.6775369270905447, 0.677261889915994, 0.6772664180163083]",0.6772664180163083,0.679420530796051
bank,1.0,50,exact,1,True,"[0.6916310802685104, 0.6904482173688506, 0.6892732980853069, 0.688108221355944, 0.6851446993683742, 0.6841079982874226, 0.6828319338299136, 0.6825711363928335, 0.6815111623079813, 0.6805516481100147, 0.6796843668342929, 0.679256321258091, 0.6798933285347515, 0.6790695775629586, 0.6786308106829929, 0.6784887842494821, 0.6786182337349836, 0.6785674354039486, 0.6790068858059045, 0.6786699896131285, 0.6785271176750102, 0.6785490297600597, 0.6790085766289532, 0.6794864260293966, 0.6791200393827421, 0.6792297796865406, 0.678867809735149, 0.6802701386127485, 0.6792228302460348, 0.6795056145896342, 0.6790817574437402, 0.6788031713473619, 0.6787732168323122, 0.6784892901391909, 0.6779765669073009, 0.6775606063075622, 0.6777286764010163, 0.6778261374366128, 0.6776547979172638, 0.6779413904862538, 0.6776603462299652, 0.6775699967653286, 0.6778016947155089, 0.67734070780896, 0.6774500005571196, 0.6773625708889411, 0.677624778843745, 0.6775536562473192, 0.6772751040956494, 0.6771135405262894]",0.6771135405262894,0.6860555410385132
bank,1.0,50,exact,1,True,"[0.6908059884715635, 0.6882546528416988, 0.6869602842002964, 0.6876300798130319, 0.6863184448263261, 0.6849946198126418, 0.6844119778772029, 0.6824822956651861, 0.6821329484858172, 0.6816931660939736, 0.681538711401807, 0.6814161228853348, 0.6814957294101238, 0.6815579435176211, 0.6809347512007282, 0.6796984625709995, 0.6797445524981712, 0.6797675983592175, 0.6794909872033414, 0.6791368025351836, 0.6791062679858786, 0.6789085985728943, 0.6790867914782491, 0.6791272198031573, 0.6788655330319195, 0.6782105289202685, 0.6784377667836776, 0.6783117785161625, 0.6783549758193612, 0.6781448947954534, 0.678208651501179, 0.6783418930453498, 0.6784614918387479, 0.6784328293055478, 0.6781708623414692, 0.6778665855370446, 0.6776683830023029, 0.6778842311976594, 0.6778184850503283, 0.6778835692560953, 0.677840235653621, 0.6776753682213218, 0.6775034973801017, 0.677256154022075, 0.6771961588568899, 0.6771056738544551, 0.6774558334299048, 0.6774308537695833, 0.6773782878154191, 0.6775933478300513]",0.6775933478300513,0.6703527569770813
bank,1.0,50,exact,1,True,"[0.6888912528918729, 0.6879442512649335, 0.6862660439654622, 0.684518197445955, 0.6832962017680312, 0.6824731254796745, 0.6819163227741929, 0.6821779612779066, 0.6818037619207264, 0.6819221213681885, 0.6813282716956377, 0.6808053160063603, 0.6806109299488938, 0.6814387864364112, 0.681127846185933, 0.6804991710764245, 0.6804167969093682, 0.6799947555695169, 0.6798642171798162, 0.6796361692035396, 0.6800130426965014, 0.6793685357461562, 0.6785173980332858, 0.6785860722521645, 0.6791058612708332, 0.6789164604508926, 0.6788591933840724, 0.6784553459374432, 0.6782314910619648, 0.6780448437775021, 0.6779342540886902, 0.6777663239900911, 0.67776965516898, 0.6776312845840265, 0.6776638939832158, 0.6775241466909865, 0.67745026701553, 0.6776479483007504, 0.6773735035694699, 0.6772789878965463, 0.677163466994582, 0.677238956900311, 0.6772494371471112, 0.6774278142335134, 0.6777288997062461, 0.6775849223594613, 0.6778268723704929, 0.6777196583451048, 0.6779114289846735, 0.6777447619133313]",0.6777447619133313,0.6811898946762085
bank,1.0,50,exact,1,True,"[0.6903087631089505, 0.688097798264468, 0.687558323137843, 0.6862674008815806, 0.6861912700567747, 0.6844755655327488, 0.6830175701394909, 0.6812321153055965, 0.6803752838017818, 0.6808328717677031, 0.6809466481087326, 0.6802204169383083, 0.6796766552469748, 0.6793559139784002, 0.6788652911077381, 0.6788332624311022, 0.6787807589968625, 0.6782368273873437, 0.6780159938298707, 0.6780824462610096, 0.6781914702013427, 0.6779113503130885, 0.6778891003718752, 0.6777624070191042, 0.67783845926847, 0.677908012727436, 0.6784032078724214, 0.6783350588837971, 0.6783455448723363, 0.6781512253919991, 0.6780263980388243, 0.6780037470620452, 0.6781027006646259, 0.677915031890675, 0.6779925842290232, 0.6782411424079289, 0.678624378514348, 0.6788872631124995, 0.6789842397962498, 0.6789283446969212, 0.6788918140432757, 0.6784256092201577, 0.6781921091633889, 0.6777356033119037, 0.6775549007147817, 0.6774283158857348, 0.6774802213355128, 0.6772837964367363, 0.6773483301145373, 0.6774287183981724]",0.6774287183981724,0.703527569770813
bank,1.0,50,exact,1,True,"[0.6876926103999972, 0.6858726170249478, 0.685330714324351, 0.6845393175192975, 0.6834424215253125, 0.6834016534790739, 0.6827624817173288, 0.681721661545851, 0.6816136215151386, 0.6813041451288823, 0.6808684233081468, 0.6803638797744603, 0.6803210175255645, 0.6803241871193217, 0.6811495695471885, 0.6811615123458865, 0.6797557794295238, 0.6798075632036729, 0.6798417193099613, 0.6791314224604545, 0.6786143403888065, 0.678407008975337, 0.6784998385500742, 0.678983236736464, 0.6787733507146503, 0.6786501700065652, 0.6785486183620273, 0.678514550952719, 0.6784592781958515, 0.6780969675606983, 0.6777936834597995, 0.677614116356644, 0.6774815959298498, 0.6775606278871474, 0.6773503115270813, 0.6774914354013656, 0.6774917218454721, 0.6774547718710907, 0.6775789430896002, 0.6776761335246145, 0.6779290812838441, 0.6785053556248039, 0.6788084166210033, 0.6781987193663301, 0.6776634889566968, 0.6776320792558346, 0.6773821095703171, 0.6775151792560625, 0.6776035923204251, 0.6778365353338747]",0.6778365353338747,0.6920269727706909
bank,1.0,50,exact,1,True,"[0.6890393177690298, 0.6872764283825816, 0.6857498429794974, 0.6840650280369609, 0.6835066042810329, 0.6821896770727839, 0.682628974279377, 0.6819640249302915, 0.6813845079285628, 0.680824471572365, 0.6806836055573974, 0.6803998870636737, 0.6797414702013, 0.679504913913102, 0.6795271372003597, 0.6790886452758156, 0.6787767179342121, 0.6795249160023613, 0.6792731723997538, 0.6782314069124435, 0.678678964279074, 0.6785961638321445, 0.6787274794309814, 0.6789629592219473, 0.6784894223862237, 0.6780206787638079, 0.6776558555999532, 0.6776696417964629, 0.6778013139801544, 0.6776170225380725, 0.6775238526414182, 0.6775732059295554, 0.6775719932736894, 0.6775661361264373, 0.6775170732802344, 0.6776605011937105, 0.6778766684715589, 0.6780298897669794, 0.6779337073244768, 0.6779483428126696, 0.6778425199051004, 0.6781459851364726, 0.6780813874465981, 0.6783102794979219, 0.6781093503037827, 0.6780501391405582, 0.6780576018628679, 0.6787420976870706, 0.6787857320758636, 0.6780559184671167]",0.6780559184671167,0.6443657875061035
bank,1.0,50,exact,1,True,"[0.6905404974934597, 0.6882500238821898, 0.6862576207253964, 0.684741832905162, 0.6848857911499275, 0.6830961869129153, 0.6819118670744279, 0.6809413259111352, 0.6801078497369244, 0.6800173491307717, 0.680008488761791, 0.6799637646399309, 0.679665815873149, 0.6796178456162352, 0.6794597389834856, 0.6793694234255608, 0.6793242084141125, 0.6794683764003474, 0.6790625069115674, 0.6788651153583959, 0.678854478112438, 0.6786830964841681, 0.6790049798643101, 0.6787229063142082, 0.6787024659846798, 0.6785596277080757, 0.6787754003199514, 0.6785747638801497, 0.6781754852578108, 0.6780966349114377, 0.6782813649593963, 0.6783921289547062, 0.6785060082644759, 0.6783357152943444, 0.6783761005684181, 0.678103262538333, 0.6780252224188167, 0.6776937681020248, 0.6779847088488329, 0.6778601788266664, 0.677490387100507, 0.6776116556585104, 0.6776242858087526, 0.6777617548324386, 0.6782257904026744, 0.6781405231428198, 0.6781885385196339, 0.6786658067058148, 0.6785758749539355, 0.6785143983503829]",0.6785143983503829,0.6749972105026245
bank,1.0,50,exact,1,False,"[0.6911204775903561, 0.6890228289910267, 0.6916423686119445, 0.6950276733171395, 0.6951219550719419, 0.6935445332802682, 0.6905615789170025, 0.6885781575390882, 0.6907915795479269, 0.6881649579509325, 0.6869367364777174, 0.6868406402733318, 0.6859719686629764, 0.6867152112423894, 0.6870537541986121, 0.6852252139184946, 0.6864781041623491, 0.6900676463587462, 0.6910259024947027, 0.6883013194396188, 0.6886443482743019, 0.6885477437389387, 0.6872356872094483, 0.6875605328206706, 0.6885636785973138, 0.6853980751826225, 0.687819643943286, 0.6884651659347583, 0.686055058341374, 0.6870783392701014, 0.6860340737646315, 0.6865256060432476, 0.68976136469057, 0.6904970936368784, 0.6883339951866287, 0.6852963994898875, 0.6898990864343705, 0.6888838540329295, 0.6920265863453854, 0.6923852170142553, 0.6915303480065842, 0.6900530987516067, 0.6888207039398222, 0.6894005712681275, 0.6866899874829616, 0.6900262024320227, 0.6902112045655717, 0.6888357596757305, 0.6886419019753333, 0.6913719453299444]",0.6913719453299444,0.6121861934661865
bank,1.0,50,exact,1,False,"[0.6887588332343145, 0.6858437502395579, 0.6893496167510619, 0.6893562355838694, 0.6891426133823888, 0.688214439789805, 0.6956258592546263, 0.6948937024664019, 0.6920118311466671, 0.6918618117481703, 0.6883704447756216, 0.6894274792209392, 0.6908477652720243, 0.6924806102815251, 0.6903331957805676, 0.6904634881983301, 0.6878963079471294, 0.6907966349091393, 0.6889066789255082, 0.6937769148095853, 0.6925745442777372, 0.6915256574206784, 0.6942084087767563, 0.6922664272744773, 0.6905988620076481, 0.6873838783884764, 0.68758783380438, 0.689664761252061, 0.6901742063603256, 0.6905601366065679, 0.6883600229592136, 0.6902446723573878, 0.6929405660133074, 0.6912886103947469, 0.6866564926343762, 0.6877254839148539, 0.6865745942697262, 0.6884782953849253, 0.6928611490432743, 0.6977074777075392, 0.6903711056815087, 0.6899161554034628, 0.6921503878959926, 0.6921606882837273, 0.69416558617786, 0.6969316151392886, 0.691893646840292, 0.6879429397609158, 0.689620386567337, 0.6867432937792035]",0.6867432937792035,0.6577463150024414
